train_number,train_time,station,station_order,time_window,到站时列车乘客数,下车人数,期望上车人数,累积未上车人数,实际上车需求,上车人数,未上车人数,离站时列车乘客数,拥挤度
37,08:04:25,S1,0,8:00-8:15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
37,08:01:45,S2,1,8:00-8:15,0.0,0.0,35,0.0,35.0,35.0,0.0,35.0,2.36
39,08:09:25,S1,0,8:00-8:15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
39,08:06:45,S2,1,8:00-8:15,0.0,0.0,70,0.0,70.0,70.0,0.0,70.0,4.73
39,08:04:15,S3,2,8:00-8:15,70.0,70.0,38,0.0,38.0,38.0,0.0,38.0,2.57
39,08:00:50,S4,3,8:00-8:15,38.0,38.0,6,0.0,6.0,6.0,0.0,6.0,0.41
43,08:15:50,S1,0,8:15-8:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
43,08:13:10,S2,1,8:00-8:15,0.0,0.0,102,0.0,102.0,102.0,0.0,102.0,6.89
43,08:10:40,S3,2,8:00-8:15,102.0,102.0,88,0.0,88.0,88.0,0.0,88.0,5.95
43,08:07:15,S4,3,8:00-8:15,88.0,52.0,54,0.0,54.0,54.0,0.0,90.0,6.08
43,08:04:50,S5,4,8:00-8:15,90.0,90.0,130,0.0,130.0,130.0,0.0,130.0,8.78
45,08:01:40,S6,5,8:00-8:15,0.0,0.0,41,0.0,41.0,41.0,0.0,41.0,2.77
47,08:22:05,S1,0,8:15-8:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
47,08:19:25,S2,1,8:15-8:30,0.0,0.0,82,0.0,82.0,82.0,0.0,82.0,5.54
47,08:16:55,S3,2,8:15-8:30,82.0,82.0,115,0.0,115.0,115.0,0.0,115.0,7.77
47,08:13:30,S4,3,8:00-8:15,115.0,0.0,56,0.0,56.0,56.0,0.0,171.0,11.55
47,08:11:05,S5,4,8:00-8:15,171.0,134.0,165,0.0,165.0,165.0,0.0,202.0,13.65
47,08:04:50,S6,5,8:00-8:15,202.0,202.0,64,0.0,64.0,64.0,0.0,64.0,4.32
47,08:02:15,S7,6,8:00-8:15,64.0,64.0,70,0.0,70.0,70.0,0.0,70.0,4.73
47,08:00:00,S8,7,8:00-8:15,70.0,70.0,0,0.0,0.0,0.0,0.0,0.0,0.0
49,08:08:00,S6,5,8:00-8:15,0.0,0.0,73,0.0,73.0,73.0,0.0,73.0,4.93
49,08:05:25,S7,6,8:00-8:15,73.0,73.0,106,0.0,106.0,106.0,0.0,106.0,7.16
49,08:03:10,S8,7,8:00-8:15,106.0,106.0,81,0.0,81.0,81.0,0.0,81.0,5.47
49,08:01:05,S9,8,8:00-8:15,81.0,81.0,23,0.0,23.0,23.0,0.0,23.0,1.55
51,08:28:25,S1,0,8:15-8:30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
51,08:25:45,S2,1,8:15-8:30,0.0,0.0,97,0.0,97.0,97.0,0.0,97.0,6.55
51,08:23:15,S3,2,8:15-8:30,97.0,97.0,104,0.0,104.0,104.0,0.0,104.0,7.03
51,08:19:50,S4,3,8:15-8:30,104.0,104.0,58,0.0,58.0,58.0,0.0,58.0,3.92
51,08:17:25,S5,4,8:15-8:30,58.0,58.0,171,0.0,171.0,171.0,0.0,171.0,11.55
51,08:11:10,S6,5,8:00-8:15,171.0,42.0,85,0.0,85.0,85.0,0.0,214.0,14.46
51,08:08:35,S7,6,8:00-8:15,214.0,49.0,85,0.0,85.0,85.0,0.0,250.0,16.89
51,08:06:20,S8,7,8:00-8:15,250.0,134.0,90,0.0,90.0,90.0,0.0,206.0,13.92
51,08:04:15,S9,8,8:00-8:15,206.0,20.0,57,0.0,57.0,57.0,0.0,243.0,16.42
51,08:02:30,S10,9,8:00-8:15,243.0,55.0,19,0.0,19.0,19.0,0.0,207.0,13.99
51,08:00:10,S11,10,8:00-8:15,207.0,136.0,4,0.0,4.0,4.0,0.0,75.0,5.07
53,08:14:15,S6,5,8:00-8:15,0.0,0.0,69,0.0,69.0,69.0,0.0,69.0,4.66
53,08:11:40,S7,6,8:00-8:15,69.0,0.0,101,0.0,101.0,101.0,0.0,170.0,11.49
53,08:09:25,S8,7,8:00-8:15,170.0,0.0,93,0.0,93.0,93.0,0.0,263.0,17.77
53,08:07:20,S9,8,8:00-8:15,263.0,0.0,68,0.0,68.0,68.0,0.0,331.0,22.36
53,08:05:35,S10,9,8:00-8:15,331.0,0.0,35,0.0,35.0,35.0,0.0,366.0,24.73
53,08:03:15,S11,10,8:00-8:15,366.0,0.0,125,0.0,125.0,125.0,0.0,491.0,33.18
53,08:01:15,S12,11,8:00-8:15,491.0,182.0,60,0.0,60.0,60.0,0.0,369.0,24.93
55,08:35:05,S1,0,8:30-8:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
55,08:32:25,S2,1,8:30-8:45,0.0,0.0,98,0.0,98.0,98.0,0.0,98.0,6.62
55,08:29:55,S3,2,8:15-8:30,98.0,98.0,151,0.0,151.0,151.0,0.0,151.0,10.2
55,08:26:30,S4,3,8:15-8:30,151.0,75.0,53,0.0,53.0,53.0,0.0,129.0,8.72
55,08:24:05,S5,4,8:15-8:30,129.0,129.0,258,0.0,258.0,258.0,0.0,258.0,17.43
55,08:17:50,S6,5,8:15-8:30,258.0,258.0,74,0.0,74.0,74.0,0.0,74.0,5.0
55,08:15:15,S7,6,8:15-8:30,74.0,74.0,141,0.0,141.0,141.0,0.0,141.0,9.53
55,08:13:00,S8,7,8:00-8:15,141.0,0.0,115,0.0,115.0,115.0,0.0,256.0,17.3
55,08:10:55,S9,8,8:00-8:15,256.0,0.0,64,0.0,64.0,64.0,0.0,320.0,21.62
55,08:09:10,S10,9,8:00-8:15,320.0,0.0,31,0.0,31.0,31.0,0.0,351.0,23.72
55,08:06:50,S11,10,8:00-8:15,351.0,0.0,112,0.0,112.0,112.0,0.0,463.0,31.28
55,08:04:50,S12,11,8:00-8:15,463.0,0.0,119,0.0,119.0,119.0,0.0,582.0,39.32
55,08:02:55,S13,12,8:00-8:15,582.0,57.0,163,0.0,163.0,163.0,0.0,688.0,46.49
55,08:01:10,S14,13,8:00-8:15,688.0,103.0,33,0.0,33.0,33.0,0.0,618.0,41.76
57,08:20:40,S6,5,8:15-8:30,0.0,0.0,49,0.0,49.0,49.0,0.0,49.0,3.31
57,08:18:05,S7,6,8:15-8:30,49.0,49.0,136,0.0,136.0,136.0,0.0,136.0,9.19
57,08:15:50,S8,7,8:15-8:30,136.0,136.0,101,0.0,101.0,101.0,0.0,101.0,6.82
57,08:13:45,S9,8,8:00-8:15,101.0,0.0,54,0.0,54.0,54.0,0.0,155.0,10.47
57,08:12:00,S10,9,8:00-8:15,155.0,0.0,32,0.0,32.0,32.0,0.0,187.0,12.64
57,08:09:40,S11,10,8:00-8:15,187.0,0.0,96,0.0,96.0,96.0,0.0,283.0,19.12
57,08:07:40,S12,11,8:00-8:15,283.0,0.0,110,0.0,110.0,110.0,0.0,393.0,26.55
57,08:05:45,S13,12,8:00-8:15,393.0,0.0,129,0.0,129.0,129.0,0.0,522.0,35.27
57,08:04:00,S14,13,8:00-8:15,522.0,0.0,75,0.0,75.0,75.0,0.0,597.0,40.34
57,08:01:30,S15,14,8:00-8:15,597.0,52.0,40,0.0,40.0,40.0,0.0,585.0,39.53
59,08:41:05,S1,0,8:30-8:45,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
59,08:38:25,S2,1,8:30-8:45,0.0,0.0,79,0.0,79.0,79.0,0.0,79.0,5.34
59,08:35:55,S3,2,8:30-8:45,79.0,79.0,147,0.0,147.0,147.0,0.0,147.0,9.93
59,08:32:30,S4,3,8:30-8:45,147.0,147.0,41,0.0,41.0,41.0,0.0,41.0,2.77
59,08:30:05,S5,4,8:30-8:45,41.0,41.0,219,0.0,219.0,219.0,0.0,219.0,14.8
59,08:23:50,S6,5,8:15-8:30,219.0,219.0,75,0.0,75.0,75.0,0.0,75.0,5.07
59,08:21:15,S7,6,8:15-8:30,75.0,75.0,127,0.0,127.0,127.0,0.0,127.0,8.58
59,08:19:00,S8,7,8:15-8:30,127.0,127.0,139,0.0,139.0,139.0,0.0,139.0,9.39
59,08:16:55,S9,8,8:15-8:30,139.0,139.0,45,0.0,45.0,45.0,0.0,45.0,3.04
59,08:15:10,S10,9,8:15-8:30,45.0,45.0,37,0.0,37.0,37.0,0.0,37.0,2.5
59,08:12:50,S11,10,8:00-8:15,37.0,0.0,111,0.0,111.0,111.0,0.0,148.0,10.0
59,08:10:50,S12,11,8:00-8:15,148.0,0.0,105,0.0,105.0,105.0,0.0,253.0,17.09
59,08:08:55,S13,12,8:00-8:15,253.0,0.0,179,0.0,179.0,179.0,0.0,432.0,29.19
59,08:07:10,S14,13,8:00-8:15,432.0,0.0,99,0.0,99.0,99.0,0.0,531.0,35.88
59,08:04:40,S15,14,8:00-8:15,531.0,0.0,87,0.0,87.0,87.0,0.0,618.0,41.76
59,08:02:25,S16,15,8:00-8:15,618.0,17.0,8,0.0,8.0,8.0,0.0,609.0,41.15
59,08:00:30,S17,16,8:00-8:15,609.0,1.0,4,0.0,4.0,4.0,0.0,612.0,41.35
61,08:27:10,S6,5,8:15-8:30,0.0,0.0,80,0.0,80.0,80.0,0.0,80.0,5.41
61,08:24:35,S7,6,8:15-8:30,80.0,80.0,163,0.0,163.0,163.0,0.0,163.0,11.01
61,08:22:20,S8,7,8:15-8:30,163.0,163.0,107,0.0,107.0,107.0,0.0,107.0,7.23
61,08:20:15,S9,8,8:15-8:30,107.0,62.0,61,0.0,61.0,61.0,0.0,106.0,7.16
61,08:18:30,S10,9,8:15-8:30,106.0,65.0,31,0.0,31.0,31.0,0.0,72.0,4.86
61,08:16:10,S11,10,8:15-8:30,72.0,72.0,132,0.0,132.0,132.0,0.0,132.0,8.92
61,08:14:10,S12,11,8:00-8:15,132.0,0.0,124,0.0,124.0,124.0,0.0,256.0,17.3
61,08:12:15,S13,12,8:00-8:15,256.0,0.0,160,0.0,160.0,160.0,0.0,416.0,28.11
61,08:10:30,S14,13,8:00-8:15,416.0,0.0,102,0.0,102.0,102.0,0.0,518.0,35.0
61,08:08:00,S15,14,8:00-8:15,518.0,0.0,86,0.0,86.0,86.0,0.0,604.0,40.81
61,08:05:45,S16,15,8:00-8:15,604.0,0.0,16,0.0,16.0,16.0,0.0,620.0,41.89
61,08:03:50,S17,16,8:00-8:15,620.0,0.0,26,0.0,26.0,26.0,0.0,646.0,43.65
61,08:01:20,S18,17,8:00-8:15,646.0,20.0,16,0.0,16.0,16.0,0.0,642.0,43.38
63,08:47:25,S1,0,8:45-9:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
63,08:44:45,S2,1,8:30-8:45,0.0,0.0,118,0.0,118.0,118.0,0.0,118.0,7.97
63,08:42:15,S3,2,8:30-8:45,118.0,118.0,111,0.0,111.0,111.0,0.0,111.0,7.5
63,08:38:50,S4,3,8:30-8:45,111.0,90.0,48,0.0,48.0,48.0,0.0,69.0,4.66
63,08:36:25,S5,4,8:30-8:45,69.0,69.0,333,0.0,333.0,333.0,0.0,333.0,22.5
63,08:30:10,S6,5,8:30-8:45,333.0,333.0,91,0.0,91.0,91.0,0.0,91.0,6.15
63,08:27:35,S7,6,8:15-8:30,91.0,91.0,135,0.0,135.0,135.0,0.0,135.0,9.12
63,08:25:20,S8,7,8:15-8:30,135.0,135.0,116,0.0,116.0,116.0,0.0,116.0,7.84
63,08:23:15,S9,8,8:15-8:30,116.0,0.0,57,0.0,57.0,57.0,0.0,173.0,11.69
63,08:21:30,S10,9,8:15-8:30,173.0,0.0,36,0.0,36.0,36.0,0.0,209.0,14.12
63,08:19:10,S11,10,8:15-8:30,209.0,199.0,67,0.0,67.0,67.0,0.0,77.0,5.2
63,08:17:10,S12,11,8:15-8:30,77.0,77.0,147,0.0,147.0,147.0,0.0,147.0,9.93
63,08:15:15,S13,12,8:15-8:30,147.0,114.0,178,0.0,178.0,178.0,0.0,211.0,14.26
63,08:13:30,S14,13,8:00-8:15,211.0,0.0,84,0.0,84.0,84.0,0.0,295.0,19.93
63,08:11:00,S15,14,8:00-8:15,295.0,0.0,79,0.0,79.0,79.0,0.0,374.0,25.27
63,08:08:45,S16,15,8:00-8:15,374.0,0.0,12,0.0,12.0,12.0,0.0,386.0,26.08
63,08:06:50,S17,16,8:00-8:15,386.0,0.0,28,0.0,28.0,28.0,0.0,414.0,27.97
63,08:04:20,S18,17,8:00-8:15,414.0,0.0,42,0.0,42.0,42.0,0.0,456.0,30.81
63,08:01:50,S19,18,8:00-8:15,456.0,12.0,37,0.0,37.0,37.0,0.0,481.0,32.5
65,08:33:20,S6,5,8:30-8:45,0.0,0.0,62,0.0,62.0,62.0,0.0,62.0,4.19
65,08:30:45,S7,6,8:30-8:45,62.0,62.0,175,0.0,175.0,175.0,0.0,175.0,11.82
65,08:28:30,S8,7,8:15-8:30,175.0,60.0,138,0.0,138.0,138.0,0.0,253.0,17.09
65,08:26:25,S9,8,8:15-8:30,253.0,0.0,50,0.0,50.0,50.0,0.0,303.0,20.47
65,08:24:40,S10,9,8:15-8:30,303.0,0.0,36,0.0,36.0,36.0,0.0,339.0,22.91
65,08:22:20,S11,10,8:15-8:30,339.0,0.0,120,0.0,120.0,120.0,0.0,459.0,31.01
65,08:20:20,S12,11,8:15-8:30,459.0,288.0,167,0.0,167.0,167.0,0.0,338.0,22.84
65,08:18:25,S13,12,8:15-8:30,338.0,0.0,155,0.0,155.0,155.0,0.0,493.0,33.31
65,08:16:40,S14,13,8:15-8:30,493.0,206.0,100,0.0,100.0,100.0,0.0,387.0,26.15
65,08:14:10,S15,14,8:00-8:15,387.0,0.0,72,0.0,72.0,72.0,0.0,459.0,31.01
65,08:11:55,S16,15,8:00-8:15,459.0,0.0,22,0.0,22.0,22.0,0.0,481.0,32.5
65,08:10:00,S17,16,8:00-8:15,481.0,0.0,33,0.0,33.0,33.0,0.0,514.0,34.73
65,08:07:30,S18,17,8:00-8:15,514.0,0.0,37,0.0,37.0,37.0,0.0,551.0,37.23
65,08:05:00,S19,18,8:00-8:15,551.0,0.0,47,0.0,47.0,47.0,0.0,598.0,40.41
67,08:53:45,S1,0,8:45-9:00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,08:51:05,S2,1,8:45-9:00,0.0,0.0,67,0.0,67.0,67.0,0.0,67.0,4.53
67,08:48:35,S3,2,8:45-9:00,67.0,67.0,176,0.0,176.0,176.0,0.0,176.0,11.89
67,08:45:10,S4,3,8:45-9:00,176.0,176.0,49,0.0,49.0,49.0,0.0,49.0,3.31
67,08:42:45,S5,4,8:30-8:45,49.0,49.0,326,0.0,326.0,326.0,0.0,326.0,22.03
67,08:36:30,S6,5,8:30-8:45,326.0,287.0,74,0.0,74.0,74.0,0.0,113.0,7.64
67,08:33:55,S7,6,8:30-8:45,113.0,113.0,205,0.0,205.0,205.0,0.0,205.0,13.85
67,08:31:40,S8,7,8:30-8:45,205.0,205.0,188,0.0,188.0,188.0,0.0,188.0,12.7
67,08:29:35,S9,8,8:15-8:30,188.0,0.0,50,0.0,50.0,50.0,0.0,238.0,16.08
67,08:27:50,S10,9,8:15-8:30,238.0,0.0,41,0.0,41.0,41.0,0.0,279.0,18.85
67,08:25:30,S11,10,8:15-8:30,279.0,0.0,146,0.0,146.0,146.0,0.0,425.0,28.72
67,08:23:30,S12,11,8:15-8:30,425.0,0.0,170,0.0,170.0,170.0,0.0,595.0,40.2
67,08:21:35,S13,12,8:15-8:30,595.0,0.0,179,0.0,179.0,179.0,0.0,774.0,52.3
67,08:19:50,S14,13,8:15-8:30,774.0,0.0,74,0.0,74.0,74.0,0.0,848.0,57.3
67,08:17:20,S15,14,8:15-8:30,848.0,105.0,87,0.0,87.0,87.0,0.0,830.0,56.08
67,08:15:05,S16,15,8:15-8:30,830.0,34.0,22,0.0,22.0,22.0,0.0,818.0,55.27
67,08:13:10,S17,16,8:00-8:15,818.0,0.0,29,0.0,29.0,29.0,0.0,847.0,57.23
67,08:10:40,S18,17,8:00-8:15,847.0,0.0,57,0.0,57.0,57.0,0.0,904.0,61.08
67,08:08:10,S19,18,8:00-8:15,904.0,0.0,56,0.0,56.0,56.0,0.0,960.0,64.86
67,08:03:05,S21,20,8:00-8:15,960.0,1.0,51,0.0,51.0,51.0,0.0,1010.0,68.24
67,08:01:15,S22,21,8:00-8:15,1010.0,0.0,12,0.0,12.0,12.0,0.0,1022.0,69.05
69,08:39:40,S6,5,8:30-8:45,0.0,0.0,76,0.0,76.0,76.0,0.0,76.0,5.14
69,08:37:05,S7,6,8:30-8:45,76.0,76.0,179,0.0,179.0,179.0,0.0,179.0,12.09
69,08:34:50,S8,7,8:30-8:45,179.0,179.0,217,0.0,217.0,217.0,0.0,217.0,14.66
69,08:32:45,S9,8,8:30-8:45,217.0,217.0,58,0.0,58.0,58.0,0.0,58.0,3.92
69,08:31:00,S10,9,8:30-8:45,58.0,58.0,29,0.0,29.0,29.0,0.0,29.0,1.96
69,08:28:40,S11,10,8:15-8:30,29.0,0.0,125,0.0,125.0,125.0,0.0,154.0,10.41
69,08:26:40,S12,11,8:15-8:30,154.0,0.0,162,0.0,162.0,162.0,0.0,316.0,21.35
69,08:24:45,S13,12,8:15-8:30,316.0,0.0,148,0.0,148.0,148.0,0.0,464.0,31.35
69,08:23:00,S14,13,8:15-8:30,464.0,0.0,69,0.0,69.0,69.0,0.0,533.0,36.01
69,08:20:30,S15,14,8:15-8:30,533.0,0.0,72,0.0,72.0,72.0,0.0,605.0,40.88
69,08:18:15,S16,15,8:15-8:30,605.0,0.0,10,0.0,10.0,10.0,0.0,615.0,41.55
69,08:16:20,S17,16,8:15-8:30,615.0,3.0,27,0.0,27.0,27.0,0.0,639.0,43.18
69,08:13:50,S18,17,8:00-8:15,639.0,0.0,53,0.0,53.0,53.0,0.0,692.0,46.76
69,08:11:20,S19,18,8:00-8:15,692.0,0.0,54,0.0,54.0,54.0,0.0,746.0,50.41
69,08:06:15,S21,20,8:00-8:15,746.0,0.0,43,0.0,43.0,43.0,0.0,789.0,53.31
69,08:04:25,S22,21,8:00-8:15,789.0,0.0,31,0.0,31.0,31.0,0.0,820.0,55.41
71,09:00:05,S1,0,9:00-9:15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
71,08:57:25,S2,1,8:45-9:00,0.0,0.0,109,0.0,109.0,109.0,0.0,109.0,7.36
71,08:54:55,S3,2,8:45-9:00,109.0,109.0,196,0.0,196.0,196.0,0.0,196.0,13.24
71,08:51:30,S4,3,8:45-9:00,196.0,196.0,50,0.0,50.0,50.0,0.0,50.0,3.38
71,08:49:05,S5,4,8:45-9:00,50.0,50.0,311,0.0,311.0,311.0,0.0,311.0,21.01
71,08:42:50,S6,5,8:30-8:45,311.0,0.0,87,0.0,87.0,87.0,0.0,398.0,26.89
71,08:40:15,S7,6,8:30-8:45,398.0,340.0,166,0.0,166.0,166.0,0.0,224.0,15.14
71,08:38:00,S8,7,8:30-8:45,224.0,224.0,138,0.0,138.0,138.0,0.0,138.0,9.32
71,08:35:55,S9,8,8:30-8:45,138.0,138.0,62,0.0,62.0,62.0,0.0,62.0,4.19
71,08:34:10,S10,9,8:30-8:45,62.0,62.0,25,0.0,25.0,25.0,0.0,25.0,1.69
71,08:31:50,S11,10,8:30-8:45,25.0,25.0,99,0.0,99.0,99.0,0.0,99.0,6.69
71,08:29:50,S12,11,8:15-8:30,99.0,0.0,180,0.0,180.0,180.0,0.0,279.0,18.85
71,08:27:55,S13,12,8:15-8:30,279.0,0.0,200,0.0,200.0,200.0,0.0,479.0,32.36
71,08:26:10,S14,13,8:15-8:30,479.0,0.0,82,0.0,82.0,82.0,0.0,561.0,37.91
71,08:23:40,S15,14,8:15-8:30,561.0,0.0,92,0.0,92.0,92.0,0.0,653.0,44.12
71,08:21:25,S16,15,8:15-8:30,653.0,0.0,8,0.0,8.0,8.0,0.0,661.0,44.66
71,08:19:30,S17,16,8:15-8:30,661.0,0.0,27,0.0,27.0,27.0,0.0,688.0,46.49
71,08:17:00,S18,17,8:15-8:30,688.0,40.0,36,0.0,36.0,36.0,0.0,684.0,46.22
71,08:14:30,S19,18,8:00-8:15,684.0,0.0,60,0.0,60.0,60.0,0.0,744.0,50.27
71,08:09:25,S21,20,8:00-8:15,744.0,0.0,47,0.0,47.0,47.0,0.0,791.0,53.45
71,08:07:35,S22,21,8:00-8:15,791.0,0.0,23,0.0,23.0,23.0,0.0,814.0,55.0
73,08:46:00,S6,5,8:45-9:00,0.0,0.0,78,0.0,78.0,78.0,0.0,78.0,5.27
73,08:43:25,S7,6,8:30-8:45,78.0,0.0,190,0.0,190.0,190.0,0.0,268.0,18.11
73,08:41:10,S8,7,8:30-8:45,268.0,213.0,187,0.0,187.0,187.0,0.0,242.0,16.35
73,08:39:05,S9,8,8:30-8:45,242.0,26.0,54,0.0,54.0,54.0,0.0,270.0,18.24
73,08:37:20,S10,9,8:30-8:45,270.0,49.0,30,0.0,30.0,30.0,0.0,251.0,16.96
73,08:35:00,S11,10,8:30-8:45,251.0,251.0,115,0.0,115.0,115.0,0.0,115.0,7.77
73,08:33:00,S12,11,8:30-8:45,115.0,115.0,192,0.0,192.0,192.0,0.0,192.0,12.97
73,08:31:05,S13,12,8:30-8:45,192.0,192.0,173,0.0,173.0,173.0,0.0,173.0,11.69
73,08:29:20,S14,13,8:15-8:30,173.0,0.0,97,0.0,97.0,97.0,0.0,270.0,18.24
73,08:26:50,S15,14,8:15-8:30,270.0,0.0,78,0.0,78.0,78.0,0.0,348.0,23.51
73,08:24:35,S16,15,8:15-8:30,348.0,0.0,8,0.0,8.0,8.0,0.0,356.0,24.05
73,08:22:40,S17,16,8:15-8:30,356.0,0.0,25,0.0,25.0,25.0,0.0,381.0,25.74
73,08:20:10,S18,17,8:15-8:30,381.0,0.0,47,0.0,47.0,47.0,0.0,428.0,28.92
73,08:17:40,S19,18,8:15-8:30,428.0,24.0,52,0.0,52.0,52.0,0.0,456.0,30.81
73,08:12:35,S21,20,8:00-8:15,456.0,0.0,45,0.0,45.0,45.0,0.0,501.0,33.85
73,08:10:45,S22,21,8:00-8:15,501.0,0.0,33,0.0,33.0,33.0,0.0,534.0,36.08
75,09:06:25,S1,0,9:00-9:15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,09:03:45,S2,1,9:00-9:15,0.0,0.0,115,0.0,115.0,115.0,0.0,115.0,7.77
75,09:01:15,S3,2,9:00-9:15,115.0,115.0,175,0.0,175.0,175.0,0.0,175.0,11.82
75,08:57:50,S4,3,8:45-9:00,175.0,76.0,52,0.0,52.0,52.0,0.0,151.0,10.2
75,08:55:25,S5,4,8:45-9:00,151.0,151.0,476,0.0,476.0,476.0,0.0,476.0,32.16
75,08:49:10,S6,5,8:45-9:00,476.0,476.0,74,0.0,74.0,74.0,0.0,74.0,5.0
75,08:46:35,S7,6,8:45-9:00,74.0,74.0,204,0.0,204.0,204.0,0.0,204.0,13.78
75,08:44:20,S8,7,8:30-8:45,204.0,0.0,192,0.0,192.0,192.0,0.0,396.0,26.76
75,08:42:15,S9,8,8:30-8:45,396.0,0.0,74,0.0,74.0,74.0,0.0,470.0,31.76
75,08:40:30,S10,9,8:30-8:45,470.0,0.0,29,0.0,29.0,29.0,0.0,499.0,33.72
75,08:38:10,S11,10,8:30-8:45,499.0,212.0,86,0.0,86.0,86.0,0.0,373.0,25.2
75,08:36:10,S12,11,8:30-8:45,373.0,373.0,221,0.0,221.0,221.0,0.0,221.0,14.93
75,08:34:15,S13,12,8:30-8:45,221.0,208.0,150,0.0,150.0,150.0,0.0,163.0,11.01
75,08:32:30,S14,13,8:30-8:45,163.0,163.0,82,0.0,82.0,82.0,0.0,82.0,5.54
75,08:30:00,S15,14,8:30-8:45,82.0,82.0,106,0.0,106.0,106.0,0.0,106.0,7.16
75,08:27:45,S16,15,8:15-8:30,106.0,0.0,19,0.0,19.0,19.0,0.0,125.0,8.45
75,08:25:50,S17,16,8:15-8:30,125.0,0.0,27,0.0,27.0,27.0,0.0,152.0,10.27
75,08:23:20,S18,17,8:15-8:30,152.0,0.0,41,0.0,41.0,41.0,0.0,193.0,13.04
75,08:20:50,S19,18,8:15-8:30,193.0,0.0,44,0.0,44.0,44.0,0.0,237.0,16.01
75,08:15:45,S21,20,8:15-8:30,237.0,2.0,45,0.0,45.0,45.0,0.0,280.0,18.92
75,08:13:55,S22,21,8:00-8:15,280.0,0.0,35,0.0,35.0,35.0,0.0,315.0,21.28
77,08:52:20,S6,5,8:45-9:00,0.0,0.0,86,0.0,86.0,86.0,0.0,86.0,5.81
77,08:49:45,S7,6,8:45-9:00,86.0,86.0,258,0.0,258.0,258.0,0.0,258.0,17.43
